filename,code,panel_type,is_horizontal,axis_range,floor,fill_color,center_x,center_y,top_y,min_x,max_x,min_y,max_y,width,height,path_d
Zone03,Zone03_GFRC_H59,Horizontal,True,6-5,GROUND FLOOR,#87CEEB,698.0106499999999,1827.8653,1789.9553,584.8641,811.1572,1789.9553,1865.7753,226.29309999999998,75.81999999999994,"M811.1572,1789.9553 L584.8641,1789.9553 L584.8641,1865.7753 L811.1572,1865.7753 z"
Zone03,Zone03_GFRC_H60,Horizontal,True,2-1,GROUND FLOOR,#87CEEB,2290.22765,1827.8653,1789.9553,2177.081,2403.3743,1789.9553,1865.7753,226.29329999999982,75.81999999999994,"M2403.3743,1789.9553 L2177.081,1789.9553 L2177.081,1865.7753 L2403.3743,1865.7753 z"
Zone03,Zone03_GFRC_H61,Horizontal,True,4-3,GROUND FLOOR,#87CEEB,1607.84895,1827.8653,1789.9553,1494.7024,1720.9955,1789.9553,1865.7753,226.2931000000001,75.81999999999994,"M1720.9955,1789.9553 L1494.7024,1789.9553 L1494.7024,1865.7753 L1720.9955,1865.7753 z"
Zone03,Zone03_GFRC_H62,Horizontal,True,3-2,GROUND FLOOR,#87CEEB,2062.76805,1827.8653,1789.9553,1949.6215,2175.9146,1789.9553,1865.7753,226.2931000000001,75.81999999999994,"M2175.9146,1789.9553 L1949.6215,1789.9553 L1949.6215,1865.7753 L2175.9146,1865.7753 z"
Zone03,Zone03_GFRC_H63,Horizontal,True,6-5,GROUND FLOOR,#87CEEB,470.551065,1827.8653,1789.9553,357.4045,583.69763,1789.9553,1865.7753,226.29313000000002,75.81999999999994,"M583.69763,1789.9553 L357.4045,1789.9553 L357.4045,1865.7753 L583.69763,1865.7753 z"
Zone03,Zone03_GFRC_H64,Horizontal,True,2-1,GROUND FLOOR,#87CEEB,2517.6874,1827.8653,1789.9553,2404.5408,2630.834,1789.9553,1865.7753,226.29319999999962,75.81999999999994,"M2630.834,1789.9553 L2404.5408,1789.9553 L2404.5408,1865.7753 L2630.834,1865.7753 z"
Zone03,Zone03_GFRC_H65,Horizontal,True,5-4,GROUND FLOOR,#87CEEB,1152.9298,1827.8653,1789.9553,1039.7832,1266.0764,1789.9553,1865.7753,226.29319999999984,75.81999999999994,"M1266.0764,1789.9553 L1039.7832,1789.9553 L1039.7832,1865.7753 L1266.0764,1865.7753 z"
Zone03,Zone03_GFRC_H66,Horizontal,True,5-4,GROUND FLOOR,#87CEEB,925.470185,1827.8653,1789.9553,812.32367,1038.6167,1789.9553,1865.7753,226.29303000000004,75.81999999999994,"M1038.6167,1789.9553 L812.32367,1789.9553 L812.32367,1865.7753 L1038.6167,1865.7753 z"
Zone03,Zone03_GFRC_H67,Horizontal,True,3-2,GROUND FLOOR,#87CEEB,1835.3085,1827.8653,1789.9553,1722.162,1948.455,1789.9553,1865.7753,226.2929999999999,75.81999999999994,"M1948.455,1789.9553 L1722.162,1789.9553 L1722.162,1865.7753 L1948.455,1865.7753 z"
Zone03,Zone03_GFRC_H68,Horizontal,True,4-3,GROUND FLOOR,#87CEEB,1380.38935,1827.8653,1789.9553,1267.2428,1493.5359,1789.9553,1865.7753,226.2931000000001,75.81999999999994,"M1493.5359,1789.9553 L1267.2428,1789.9553 L1267.2428,1865.7753 L1493.5359,1865.7753 z"
Zone03,Zone03_GFRC_V31,Vertical,False,1-After,GROUND FLOOR,#98FB98,2634.3332499999997,1979.5051,1866.9418,2596.4233,2672.2432,1866.9418,2092.0684,75.81989999999996,225.12660000000005,"M2596.4233,2092.0684 L2672.2432,2092.0684 L2672.2432,1866.9418 L2596.4233,1866.9418 z"
Zone03,Zone03_GFRC_V32,Vertical,False,4-3,GROUND FLOOR,#98FB98,1721.5787,1979.5051,1866.9418,1683.6688,1759.4886,1866.9418,2092.0684,75.81979999999999,225.12660000000005,"M1683.6688,2092.0684 L1759.4886,2092.0684 L1759.4886,1866.9418 L1683.6688,1866.9418 z"
Zone03,Zone03_GFRC_V33,Vertical,False,Before-6,GROUND FLOOR,#98FB98,353.90513,1979.5051,1866.9418,315.9952,391.81506,1866.9418,2092.0684,75.81986,225.12660000000005,"M315.9952,2092.0684 L391.81506,2092.0684 L391.81506,1866.9418 L315.9952,1866.9418 z"
Zone03,Zone03_GFRC_V34,Vertical,False,3-2,GROUND FLOOR,#98FB98,2176.49785,1979.5051,1866.9418,2138.588,2214.4077,1866.9418,2092.0684,75.81970000000001,225.12660000000005,"M2138.588,2092.0684 L2214.4077,2092.0684 L2214.4077,1866.9418 L2138.588,1866.9418 z"
Zone03,Zone03_GFRC_V35,Vertical,False,5-4,GROUND FLOOR,#98FB98,1266.6596,1979.5051,1866.9418,1228.7496,1304.5696,1866.9418,2092.0684,75.81999999999994,225.12660000000005,"M1228.7496,2092.0684 L1304.5696,2092.0684 L1304.5696,1866.9418 L1228.7496,1866.9418 z"
Zone03,Zone03_GFRC_V36,Vertical,False,6-5,GROUND FLOOR,#98FB98,811.7404,1979.5051,1866.9418,773.8305,849.6503,1866.9418,2092.0684,75.81979999999999,225.12660000000005,"M773.8305,2092.0684 L849.6503,2092.0684 L849.6503,1866.9418 L773.8305,1866.9418 z"
Zone04,Zone04_GFRC_H1,Horizontal,True,C-D,5th FLOOR,#87CEEB,1459.51165,431.2337,398.312,1361.253,1557.7703,398.312,464.1554,196.51729999999998,65.84339999999997,"M1361.253,398.312 L1557.7703,398.312 L1557.7703,464.1554 L1361.253,464.1554 z"
Zone04,Zone04_GFRC_H2,Horizontal,True,B-C,5th FLOOR,#87CEEB,1064.45145,431.2337,398.312,966.1929,1162.71,398.312,464.1554,196.51710000000003,65.84339999999997,"M966.1929,398.312 L1162.71,398.312 L1162.71,464.1554 L966.1929,464.1554 z"
Zone04,Zone04_GFRC_H3,Horizontal,True,A-B,5th FLOOR,#87CEEB,866.92135,431.2337,398.312,768.6628,965.1799,398.312,464.1554,196.51710000000003,65.84339999999997,"M768.6628,398.312 L965.1799,398.312 L965.1799,464.1554 L768.6628,464.1554 z"
Zone04,Zone04_GFRC_H4,Horizontal,True,E-F,5th FLOOR,#87CEEB,2447.1623,431.2337,398.312,2348.9036,2545.421,398.312,464.1554,196.51739999999972,65.84339999999997,"M2348.9036,398.312 L2545.421,398.312 L2545.421,464.1554 L2348.9036,464.1554 z"
Zone04,Zone04_GFRC_H5,Horizontal,True,D-E,5th FLOOR,#87CEEB,1854.5719,431.2337,398.312,1756.3134,1952.8304,398.312,464.1554,196.51700000000005,65.84339999999997,"M1756.3134,398.312 L1952.8304,398.312 L1952.8304,464.1554 L1756.3134,464.1554 z"
Zone04,Zone04_GFRC_H6,Horizontal,True,E-F,5th FLOOR,#87CEEB,2249.63205,431.2337,398.312,2151.3735,2347.8906,398.312,464.1554,196.51710000000003,65.84339999999997,"M2151.3735,398.312 L2347.8906,398.312 L2347.8906,464.1554 L2151.3735,464.1554 z"
Zone04,Zone04_GFRC_H7,Horizontal,True,D-E,5th FLOOR,#87CEEB,2052.1019,431.2337,398.312,1953.8434,2150.3604,398.312,464.1554,196.51700000000005,65.84339999999997,"M1953.8434,398.312 L2150.3604,398.312 L2150.3604,464.1554 L1953.8434,464.1554 z"
Zone04,Zone04_GFRC_H8,Horizontal,True,A-B,5th FLOOR,#87CEEB,669.39125,431.2337,398.312,571.1327,767.6498,398.312,464.1554,196.51710000000003,65.84339999999997,"M571.1327,398.312 L767.6498,398.312 L767.6498,464.1554 L571.1327,464.1554 z"
Zone04,Zone04_GFRC_H9,Horizontal,True,B-C,5th FLOOR,#87CEEB,1261.9814999999999,431.2337,398.312,1163.723,1360.24,398.312,464.1554,196.51700000000005,65.84339999999997,"M1163.723,398.312 L1360.24,398.312 L1360.24,464.1554 L1163.723,464.1554 z"
Zone04,Zone04_GFRC_H10,Horizontal,True,C-D,5th FLOOR,#87CEEB,1657.0417000000002,431.2337,398.312,1558.7831,1755.3003,398.312,464.1554,196.5172,65.84339999999997,"M1558.7831,398.312 L1755.3003,398.312 L1755.3003,464.1554 L1558.7831,464.1554 z"
Zone04,Zone04_GFRC_V1,Vertical,False,Before-A,5th FLOOR,#98FB98,569.10672,562.920435,465.16837,537.198,601.01544,465.16837,660.6725,63.81744000000003,195.50413000000003,"M537.198,660.6725 L601.01544,660.6725 L601.01544,465.16837 L537.198,465.16837 z"
Zone04,Zone04_GFRC_V2,Vertical,False,D-E,5th FLOOR,#98FB98,1755.80675,562.920435,465.16837,1722.885,1788.7285,465.16837,660.6725,65.84349999999995,195.50413000000003,"M1788.7285,660.6725 L1722.885,660.6725 L1722.885,465.16837 L1788.7285,465.16837 z"
Zone04,Zone04_GFRC_V3,Vertical,False,E-F,5th FLOOR,#98FB98,2150.8669499999996,562.920435,465.16837,2117.9453,2183.7886,465.16837,660.6725,65.8433,195.50413000000003,"M2183.7886,660.6725 L2117.9453,660.6725 L2117.9453,465.16837 L2183.7886,465.16837 z"
Zone04,Zone04_GFRC_V4,Vertical,False,B-C,5th FLOOR,#98FB98,965.6864,562.920435,465.16837,932.7647,998.6081,465.16837,660.6725,65.84340000000009,195.50413000000003,"M998.6081,660.6725 L932.7647,660.6725 L932.7647,465.16837 L998.6081,465.16837 z"
Zone04,Zone04_GFRC_V5,Vertical,False,B-C,5th FLOOR,#98FB98,1360.74655,562.920435,465.16837,1327.8248,1393.6683,465.16837,660.6725,65.84349999999995,195.50413000000003,"M1393.6683,660.6725 L1327.8248,660.6725 L1327.8248,465.16837 L1393.6683,465.16837 z"
Zone04,Zone04_GFRC_H11,Horizontal,True,D-E,4th FLOOR,#87CEEB,2052.1019,694.6072,661.6855,1953.8434,2150.3604,661.6855,727.5289,196.51700000000005,65.84339999999997,"M1953.8434,661.6855 L2150.3604,661.6855 L2150.3604,727.5289 L1953.8434,727.5289 z"
Zone04,Zone04_GFRC_H12,Horizontal,True,D-E,4th FLOOR,#87CEEB,1854.5719,694.6072,661.6855,1756.3134,1952.8304,661.6855,727.5289,196.51700000000005,65.84339999999997,"M1756.3134,661.6855 L1952.8304,661.6855 L1952.8304,727.5289 L1756.3134,727.5289 z"
Zone04,Zone04_GFRC_H13,Horizontal,True,E-F,4th FLOOR,#87CEEB,2249.63205,694.6072,661.6855,2151.3735,2347.8906,661.6855,727.5289,196.51710000000003,65.84339999999997,"M2151.3735,661.6855 L2347.8906,661.6855 L2347.8906,727.5289 L2151.3735,727.5289 z"
Zone04,Zone04_GFRC_H14,Horizontal,True,E-F,4th FLOOR,#87CEEB,2447.1623,694.6072,661.6855,2348.9036,2545.421,661.6855,727.5289,196.51739999999972,65.84339999999997,"M2348.9036,661.6855 L2545.421,661.6855 L2545.421,727.5289 L2348.9036,727.5289 z"
Zone04,Zone04_GFRC_H15,Horizontal,True,C-D,4th FLOOR,#87CEEB,1657.0417000000002,694.6072,661.6855,1558.7831,1755.3003,661.6855,727.5289,196.5172,65.84339999999997,"M1558.7831,661.6855 L1755.3003,661.6855 L1755.3003,727.5289 L1558.7831,727.5289 z"
Zone04,Zone04_GFRC_H16,Horizontal,True,B-C,4th FLOOR,#87CEEB,1064.45145,694.6072,661.6855,966.1929,1162.71,661.6855,727.5289,196.51710000000003,65.84339999999997,"M966.1929,661.6855 L1162.71,661.6855 L1162.71,727.5289 L966.1929,727.5289 z"
Zone04,Zone04_GFRC_H17,Horizontal,True,A-B,4th FLOOR,#87CEEB,866.92135,694.6072,661.6855,768.6628,965.1799,661.6855,727.5289,196.51710000000003,65.84339999999997,"M768.6628,661.6855 L965.1799,661.6855 L965.1799,727.5289 L768.6628,727.5289 z"
Zone04,Zone04_GFRC_H18,Horizontal,True,A-B,4th FLOOR,#87CEEB,669.39125,694.6072,661.6855,571.1327,767.6498,661.6855,727.5289,196.51710000000003,65.84339999999997,"M571.1327,661.6855 L767.6498,661.6855 L767.6498,727.5289 L571.1327,727.5289 z"
Zone04,Zone04_GFRC_H19,Horizontal,True,C-D,4th FLOOR,#87CEEB,1459.51165,694.6072,661.6855,1361.253,1557.7703,661.6855,727.5289,196.51729999999998,65.84339999999997,"M1361.253,661.6855 L1557.7703,661.6855 L1557.7703,727.5289 L1361.253,727.5289 z"
Zone04,Zone04_GFRC_H20,Horizontal,True,B-C,4th FLOOR,#87CEEB,1261.9814999999999,694.6072,661.6855,1163.723,1360.24,661.6855,727.5289,196.51700000000005,65.84339999999997,"M1163.723,661.6855 L1360.24,661.6855 L1360.24,727.5289 L1163.723,727.5289 z"
Zone04,Zone04_GFRC_V6,Vertical,False,Before-A,4th FLOOR,#98FB98,569.10672,826.29393,728.5419,537.198,601.01544,728.5419,924.04596,63.81744000000003,195.50405999999998,"M537.198,924.04596 L601.01544,924.04596 L601.01544,728.5419 L537.198,728.5419 z"
Zone04,Zone04_GFRC_V7,Vertical,False,E-F,4th FLOOR,#98FB98,2150.8669499999996,826.29393,728.5419,2117.9453,2183.7886,728.5419,924.04596,65.8433,195.50405999999998,"M2183.7886,924.04596 L2117.9453,924.04596 L2117.9453,728.5419 L2183.7886,728.5419 z"
Zone04,Zone04_GFRC_V8,Vertical,False,B-C,4th FLOOR,#98FB98,965.6864,826.29393,728.5419,932.7647,998.6081,728.5419,924.04596,65.84340000000009,195.50405999999998,"M998.6081,924.04596 L932.7647,924.04596 L932.7647,728.5419 L998.6081,728.5419 z"
Zone04,Zone04_GFRC_V9,Vertical,False,D-E,4th FLOOR,#98FB98,1755.80675,826.29393,728.5419,1722.885,1788.7285,728.5419,924.04596,65.84349999999995,195.50405999999998,"M1788.7285,924.04596 L1722.885,924.04596 L1722.885,728.5419 L1788.7285,728.5419 z"
Zone04,Zone04_GFRC_V10,Vertical,False,B-C,4th FLOOR,#98FB98,1360.74655,826.29393,728.5419,1327.8248,1393.6683,728.5419,924.04596,65.84349999999995,195.50405999999998,"M1393.6683,924.04596 L1327.8248,924.04596 L1327.8248,728.5419 L1393.6683,728.5419 z"
Zone04,Zone04_GFRC_H21,Horizontal,True,C-D,3rd FLOOR,#87CEEB,1657.0417000000002,957.98065,925.05896,1558.7831,1755.3003,925.05896,990.90234,196.5172,65.84338000000002,"M1558.7831,925.05896 L1755.3003,925.05896 L1755.3003,990.90234 L1558.7831,990.90234 z"
Zone04,Zone04_GFRC_H22,Horizontal,True,A-B,3rd FLOOR,#87CEEB,866.92135,957.98065,925.05896,768.6628,965.1799,925.05896,990.90234,196.51710000000003,65.84338000000002,"M768.6628,925.05896 L965.1799,925.05896 L965.1799,990.90234 L768.6628,990.90234 z"
Zone04,Zone04_GFRC_H23,Horizontal,True,A-B,3rd FLOOR,#87CEEB,669.39125,957.98065,925.05896,571.1327,767.6498,925.05896,990.90234,196.51710000000003,65.84338000000002,"M571.1327,925.05896 L767.6498,925.05896 L767.6498,990.90234 L571.1327,990.90234 z"
Zone04,Zone04_GFRC_H24,Horizontal,True,B-C,3rd FLOOR,#87CEEB,1261.9814999999999,957.98065,925.05896,1163.723,1360.24,925.05896,990.90234,196.51700000000005,65.84338000000002,"M1163.723,925.05896 L1360.24,925.05896 L1360.24,990.90234 L1163.723,990.90234 z"
Zone04,Zone04_GFRC_H25,Horizontal,True,B-C,3rd FLOOR,#87CEEB,1064.45145,957.98065,925.05896,966.1929,1162.71,925.05896,990.90234,196.51710000000003,65.84338000000002,"M966.1929,925.05896 L1162.71,925.05896 L1162.71,990.90234 L966.1929,990.90234 z"
Zone04,Zone04_GFRC_H26,Horizontal,True,C-D,3rd FLOOR,#87CEEB,1459.51165,957.98065,925.05896,1361.253,1557.7703,925.05896,990.90234,196.51729999999998,65.84338000000002,"M1361.253,925.05896 L1557.7703,925.05896 L1557.7703,990.90234 L1361.253,990.90234 z"
Zone04,Zone04_GFRC_H27,Horizontal,True,D-E,3rd FLOOR,#87CEEB,2052.1019,957.98065,925.05896,1953.8434,2150.3604,925.05896,990.90234,196.51700000000005,65.84338000000002,"M1953.8434,925.05896 L2150.3604,925.05896 L2150.3604,990.90234 L1953.8434,990.90234 z"
Zone04,Zone04_GFRC_H28,Horizontal,True,E-F,3rd FLOOR,#87CEEB,2249.63205,957.98065,925.05896,2151.3735,2347.8906,925.05896,990.90234,196.51710000000003,65.84338000000002,"M2151.3735,925.05896 L2347.8906,925.05896 L2347.8906,990.90234 L2151.3735,990.90234 z"
Zone04,Zone04_GFRC_H29,Horizontal,True,E-F,3rd FLOOR,#87CEEB,2447.1623,957.98065,925.05896,2348.9036,2545.421,925.05896,990.90234,196.51739999999972,65.84338000000002,"M2348.9036,925.05896 L2545.421,925.05896 L2545.421,990.90234 L2348.9036,990.90234 z"
Zone04,Zone04_GFRC_H30,Horizontal,True,D-E,3rd FLOOR,#87CEEB,1854.5719,957.98065,925.05896,1756.3134,1952.8304,925.05896,990.90234,196.51700000000005,65.84338000000002,"M1756.3134,925.05896 L1952.8304,925.05896 L1952.8304,990.90234 L1756.3134,990.90234 z"
Zone04,Zone04_GFRC_V11,Vertical,False,Before-A,3rd FLOOR,#98FB98,569.10672,1089.66745,991.9153,537.198,601.01544,991.9153,1187.4196,63.81744000000003,195.50429999999994,"M537.198,1187.4196 L601.01544,1187.4196 L601.01544,991.9153 L537.198,991.9153 z"
Zone04,Zone04_GFRC_V12,Vertical,False,E-F,3rd FLOOR,#98FB98,2150.8669499999996,1089.66745,991.9153,2117.9453,2183.7886,991.9153,1187.4196,65.8433,195.50429999999994,"M2183.7886,1187.4196 L2117.9453,1187.4196 L2117.9453,991.9153 L2183.7886,991.9153 z"
Zone04,Zone04_GFRC_V13,Vertical,False,B-C,3rd FLOOR,#98FB98,965.6864,1089.66745,991.9153,932.7647,998.6081,991.9153,1187.4196,65.84340000000009,195.50429999999994,"M998.6081,1187.4196 L932.7647,1187.4196 L932.7647,991.9153 L998.6081,991.9153 z"
Zone04,Zone04_GFRC_V14,Vertical,False,B-C,3rd FLOOR,#98FB98,1360.74655,1089.66745,991.9153,1327.8248,1393.6683,991.9153,1187.4196,65.84349999999995,195.50429999999994,"M1393.6683,1187.4196 L1327.8248,1187.4196 L1327.8248,991.9153 L1393.6683,991.9153 z"
Zone04,Zone04_GFRC_V15,Vertical,False,D-E,3rd FLOOR,#98FB98,1755.80675,1089.66745,991.9153,1722.885,1788.7285,991.9153,1187.4196,65.84349999999995,195.50429999999994,"M1788.7285,1187.4196 L1722.885,1187.4196 L1722.885,991.9153 L1788.7285,991.9153 z"
Zone04,Zone04_GFRC_H31,Horizontal,True,A-B,2nd FLOOR,#87CEEB,866.92135,1221.3541,1188.4324,768.6628,965.1799,1188.4324,1254.2758,196.51710000000003,65.84339999999997,"M768.6628,1188.4324 L965.1799,1188.4324 L965.1799,1254.2758 L768.6628,1254.2758 z"
Zone04,Zone04_GFRC_H32,Horizontal,True,D-E,2nd FLOOR,#87CEEB,1854.5719,1221.3541,1188.4324,1756.3134,1952.8304,1188.4324,1254.2758,196.51700000000005,65.84339999999997,"M1756.3134,1188.4324 L1952.8304,1188.4324 L1952.8304,1254.2758 L1756.3134,1254.2758 z"
Zone04,Zone04_GFRC_H33,Horizontal,True,E-F,2nd FLOOR,#87CEEB,2249.63205,1221.3541,1188.4324,2151.3735,2347.8906,1188.4324,1254.2758,196.51710000000003,65.84339999999997,"M2151.3735,1188.4324 L2347.8906,1188.4324 L2347.8906,1254.2758 L2151.3735,1254.2758 z"
Zone04,Zone04_GFRC_H34,Horizontal,True,C-D,2nd FLOOR,#87CEEB,1459.51165,1221.3541,1188.4324,1361.253,1557.7703,1188.4324,1254.2758,196.51729999999998,65.84339999999997,"M1361.253,1188.4324 L1557.7703,1188.4324 L1557.7703,1254.2758 L1361.253,1254.2758 z"
Zone04,Zone04_GFRC_H35,Horizontal,True,A-B,2nd FLOOR,#87CEEB,866.92135,1221.3541,1188.4324,768.6628,965.1799,1188.4324,1254.2758,196.51710000000003,65.84339999999997,"M768.6628,1188.4324 L965.1799,1188.4324 L965.1799,1254.2758 L768.6628,1254.2758 z"
Zone04,Zone04_GFRC_H36,Horizontal,True,B-C,2nd FLOOR,#87CEEB,1064.45145,1221.3541,1188.4324,966.1929,1162.71,1188.4324,1254.2758,196.51710000000003,65.84339999999997,"M966.1929,1188.4324 L1162.71,1188.4324 L1162.71,1254.2758 L966.1929,1254.2758 z"
Zone04,Zone04_GFRC_H37,Horizontal,True,B-C,2nd FLOOR,#87CEEB,1064.45145,1221.3541,1188.4324,966.1929,1162.71,1188.4324,1254.2758,196.51710000000003,65.84339999999997,"M966.1929,1188.4324 L1162.71,1188.4324 L1162.71,1254.2758 L966.1929,1254.2758 z"
Zone04,Zone04_GFRC_H38,Horizontal,True,D-E,2nd FLOOR,#87CEEB,2052.1019,1221.3541,1188.4324,1953.8434,2150.3604,1188.4324,1254.2758,196.51700000000005,65.84339999999997,"M1953.8434,1188.4324 L2150.3604,1188.4324 L2150.3604,1254.2758 L1953.8434,1254.2758 z"
Zone04,Zone04_GFRC_H39,Horizontal,True,C-D,2nd FLOOR,#87CEEB,1459.51165,1221.3541,1188.4324,1361.253,1557.7703,1188.4324,1254.2758,196.51729999999998,65.84339999999997,"M1361.253,1188.4324 L1557.7703,1188.4324 L1557.7703,1254.2758 L1361.253,1254.2758 z"
Zone04,Zone04_GFRC_H40,Horizontal,True,C-D,2nd FLOOR,#87CEEB,1657.0417000000002,1221.3541,1188.4324,1558.7831,1755.3003,1188.4324,1254.2758,196.5172,65.84339999999997,"M1558.7831,1188.4324 L1755.3003,1188.4324 L1755.3003,1254.2758 L1558.7831,1254.2758 z"
Zone04,Zone04_GFRC_H41,Horizontal,True,D-E,2nd FLOOR,#87CEEB,2052.1019,1221.3541,1188.4324,1953.8434,2150.3604,1188.4324,1254.2758,196.51700000000005,65.84339999999997,"M1953.8434,1188.4324 L2150.3604,1188.4324 L2150.3604,1254.2758 L1953.8434,1254.2758 z"
Zone04,Zone04_GFRC_H42,Horizontal,True,D-E,2nd FLOOR,#87CEEB,1854.5719,1221.3541,1188.4324,1756.3134,1952.8304,1188.4324,1254.2758,196.51700000000005,65.84339999999997,"M1756.3134,1188.4324 L1952.8304,1188.4324 L1952.8304,1254.2758 L1756.3134,1254.2758 z"
Zone04,Zone04_GFRC_H43,Horizontal,True,A-B,2nd FLOOR,#87CEEB,669.39125,1221.3541,1188.4324,571.1327,767.6498,1188.4324,1254.2758,196.51710000000003,65.84339999999997,"M571.1327,1188.4324 L767.6498,1188.4324 L767.6498,1254.2758 L571.1327,1254.2758 z"
Zone04,Zone04_GFRC_H44,Horizontal,True,C-D,2nd FLOOR,#87CEEB,1657.0417000000002,1221.3541,1188.4324,1558.7831,1755.3003,1188.4324,1254.2758,196.5172,65.84339999999997,"M1558.7831,1188.4324 L1755.3003,1188.4324 L1755.3003,1254.2758 L1558.7831,1254.2758 z"
Zone04,Zone04_GFRC_H45,Horizontal,True,A-B,2nd FLOOR,#87CEEB,669.39125,1221.3541,1188.4324,571.1327,767.6498,1188.4324,1254.2758,196.51710000000003,65.84339999999997,"M571.1327,1188.4324 L767.6498,1188.4324 L767.6498,1254.2758 L571.1327,1254.2758 z"
Zone04,Zone04_GFRC_H46,Horizontal,True,B-C,2nd FLOOR,#87CEEB,1261.9814999999999,1221.3541,1188.4324,1163.723,1360.24,1188.4324,1254.2758,196.51700000000005,65.84339999999997,"M1163.723,1188.4324 L1360.24,1188.4324 L1360.24,1254.2758 L1163.723,1254.2758 z"
Zone04,Zone04_GFRC_H47,Horizontal,True,B-C,2nd FLOOR,#87CEEB,1261.9814999999999,1221.3541,1188.4324,1163.723,1360.24,1188.4324,1254.2758,196.51700000000005,65.84339999999997,"M1163.723,1188.4324 L1360.24,1188.4324 L1360.24,1254.2758 L1163.723,1254.2758 z"
Zone04,Zone04_GFRC_H48,Horizontal,True,E-F,2nd FLOOR,#87CEEB,2447.1623,1221.3541,1188.4324,2348.9036,2545.421,1188.4324,1254.2758,196.51739999999972,65.84339999999997,"M2348.9036,1188.4324 L2545.421,1188.4324 L2545.421,1254.2758 L2348.9036,1254.2758 z"
Zone04,Zone04_GFRC_V16,Vertical,False,D-E,2nd FLOOR,#98FB98,1755.80675,1353.0409,1255.2888,1722.885,1788.7285,1255.2888,1450.793,65.84349999999995,195.50419999999986,"M1788.7285,1450.793 L1722.885,1450.793 L1722.885,1255.2888 L1788.7285,1255.2888 z"
Zone04,Zone04_GFRC_V17,Vertical,False,E-F,2nd FLOOR,#98FB98,2150.8669499999996,1353.0409,1255.2888,2117.9453,2183.7886,1255.2888,1450.793,65.8433,195.50419999999986,"M2183.7886,1450.793 L2117.9453,1450.793 L2117.9453,1255.2888 L2183.7886,1255.2888 z"
Zone04,Zone04_GFRC_V18,Vertical,False,B-C,2nd FLOOR,#98FB98,1360.74655,1353.0409,1255.2888,1327.8248,1393.6683,1255.2888,1450.793,65.84349999999995,195.50419999999986,"M1393.6683,1450.793 L1327.8248,1450.793 L1327.8248,1255.2888 L1393.6683,1255.2888 z"
Zone04,Zone04_GFRC_V19,Vertical,False,B-C,2nd FLOOR,#98FB98,965.6864,1353.0409,1255.2888,932.7647,998.6081,1255.2888,1450.793,65.84340000000009,195.50419999999986,"M998.6081,1450.793 L932.7647,1450.793 L932.7647,1255.2888 L998.6081,1255.2888 z"
Zone04,Zone04_GFRC_V20,Vertical,False,Before-A,2nd FLOOR,#98FB98,569.10672,1353.0409,1255.2888,537.198,601.01544,1255.2888,1450.793,63.81744000000003,195.50419999999986,"M537.198,1450.793 L601.01544,1450.793 L601.01544,1255.2888 L537.198,1255.2888 z"
Zone04,Zone04_GFRC_H49,Horizontal,True,A-B,1ST FLOOR,#87CEEB,669.39125,1484.72755,1451.8059,571.1327,767.6498,1451.8059,1517.6492,196.51710000000003,65.8433,"M571.1327,1451.8059 L767.6498,1451.8059 L767.6498,1517.6492 L571.1327,1517.6492 z"
Zone04,Zone04_GFRC_H50,Horizontal,True,C-D,1ST FLOOR,#87CEEB,1459.51165,1484.72755,1451.8059,1361.253,1557.7703,1451.8059,1517.6492,196.51729999999998,65.8433,"M1361.253,1451.8059 L1557.7703,1451.8059 L1557.7703,1517.6492 L1361.253,1517.6492 z"
Zone04,Zone04_GFRC_H51,Horizontal,True,B-C,1ST FLOOR,#87CEEB,1064.45145,1484.72755,1451.8059,966.1929,1162.71,1451.8059,1517.6492,196.51710000000003,65.8433,"M966.1929,1451.8059 L1162.71,1451.8059 L1162.71,1517.6492 L966.1929,1517.6492 z"
Zone04,Zone04_GFRC_H52,Horizontal,True,B-C,1ST FLOOR,#87CEEB,1261.9814999999999,1484.72755,1451.8059,1163.723,1360.24,1451.8059,1517.6492,196.51700000000005,65.8433,"M1163.723,1451.8059 L1360.24,1451.8059 L1360.24,1517.6492 L1163.723,1517.6492 z"
Zone04,Zone04_GFRC_H53,Horizontal,True,C-D,1ST FLOOR,#87CEEB,1657.0417000000002,1484.72755,1451.8059,1558.7831,1755.3003,1451.8059,1517.6492,196.5172,65.8433,"M1558.7831,1451.8059 L1755.3003,1451.8059 L1755.3003,1517.6492 L1558.7831,1517.6492 z"
Zone04,Zone04_GFRC_H54,Horizontal,True,E-F,1ST FLOOR,#87CEEB,2249.63205,1484.72755,1451.8059,2151.3735,2347.8906,1451.8059,1517.6492,196.51710000000003,65.8433,"M2151.3735,1451.8059 L2347.8906,1451.8059 L2347.8906,1517.6492 L2151.3735,1517.6492 z"
Zone04,Zone04_GFRC_H55,Horizontal,True,E-F,1ST FLOOR,#87CEEB,2447.1623,1484.72755,1451.8059,2348.9036,2545.421,1451.8059,1517.6492,196.51739999999972,65.8433,"M2348.9036,1451.8059 L2545.421,1451.8059 L2545.421,1517.6492 L2348.9036,1517.6492 z"
