element_id,svg_file_name,zone_name,element_type,axis_span,floor_level,panel_orientation,x_coord,y_coord,path_d_for_debug
8b469bf81c8830a9,Zone02.svg,Z02,GLASS,B-A,5th FLOOR,Vertical,2475.00135,569.09955,"M2506.4734,521.6458 L2475.0015,616.5533 L2443.5293,521.6458"
25070a8223941f02,Zone02.svg,Z02,GLASS,F-E,5th FLOOR,Vertical,940.74512,569.09955,"M972.21704,521.6458 L940.7451,616.5533 L909.2732,521.6458"
c26af3dd7a5eaf13,Zone02.svg,Z02,GLASS,F-E,5th FLOOR,Vertical,1100.5635,569.09955,"M1132.0354,521.6458 L1100.5635,616.5533 L1069.0916,521.6458"
8d37ca5a0582e1d4,Zone02.svg,Z02,GLASS,B-A,5th FLOOR,Vertical,2597.4928,587.0238,"M2571.384,651.6642 L2622.8638,636.58685 L2623.6016,537.46075 L2572.1216,522.3834"
7a3ed4d04f31b9a0,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1803.76415,631.0107499999999,"M1835.2361,617.5368 L1772.2922,617.5368 L1772.2922,644.4847 L1835.2361,644.4847 z"
25005f8438798cc8,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1644.8063499999998,631.0107499999999,"M1614.195,617.5368 L1675.4177,617.5368 L1675.4177,644.4847 L1614.195,644.4847 z"
fc5a770b896d913d,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Square/Other,1755.8187,631.0107499999999,"M1740.3286,617.5368 L1771.3088,617.5368 L1771.3088,644.4847 L1740.3286,644.4847 z"
6af9c25455bf909d,Zone02.svg,Z02,GLASS,C-B,4th FLOOR,Square/Other,2298.3405,631.0107499999999,"M2312.97,644.4847 L2283.711,644.4847 L2283.711,617.5368 L2312.97,617.5368 z"
caca1324d456c404,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1867.69155,631.0107499999999,"M1836.2196,644.4847 L1899.1635,644.4847 L1899.1635,617.5368 L1836.2196,617.5368 z"
c7a784974a307af9,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1803.76415,631.0107499999999,"M1772.2922,644.4847 L1835.2361,644.4847 L1835.2361,617.5368 L1772.2922,617.5368 z"
c37421b1d2b55076,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1707.87325,631.0107499999999,"M1676.4014,644.4847 L1739.3451,644.4847 L1739.3451,617.5368 L1676.4014,617.5368 z"
f842554c097158e8,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1644.8063499999998,631.0107499999999,"M1614.195,644.4847 L1675.4177,644.4847 L1675.4177,617.5368 L1614.195,617.5368 z"
b47d3ffad6805b65,Zone02.svg,Z02,GLASS,F-E,4th FLOOR,Square/Other,1147.6484,631.0107499999999,"M1162.278,644.4847 L1133.0188,644.4847 L1133.0188,617.5368 L1162.278,617.5368 z"
071e56d44156a1b6,Zone02.svg,Z02,GLASS,F-E,4th FLOOR,Horizontal,1036.6361,631.0107499999999,"M1068.108,617.5368 L1005.1642,617.5368 L1005.1642,644.4847 L1068.108,644.4847 z"
271523ab9da913dc,Zone02.svg,Z02,GLASS,F-E,4th FLOOR,Horizontal,1100.5635,631.0107499999999,"M1069.0916,644.4847 L1132.0354,644.4847 L1132.0354,617.5368 L1069.0916,617.5368 z"
799a5dfc17155def,Zone02.svg,Z02,GLASS,F-E,4th FLOOR,Horizontal,878.9077,631.0107499999999,"M849.5257,617.5368 L908.2897,617.5368 L908.2897,644.4847 L849.5257,644.4847 z"
4220fbe59b479615,Zone02.svg,Z02,GLASS,F-E,4th FLOOR,Horizontal,940.74512,631.0107499999999,"M909.2732,644.4847 L972.21704,644.4847 L972.21704,617.5368 L909.2732,617.5368 z"
26962abf7fa7d9d1,Zone02.svg,Z02,GLASS,F-E,4th FLOOR,Square/Other,988.6906,631.0107499999999,"M973.2005,617.5368 L1004.1807,617.5368 L1004.1807,644.4847 L973.2005,644.4847 z"
e2c087ec86599a0c,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Horizontal,1484.1275,631.0107499999999,"M1452.6555,644.4847 L1515.5995,644.4847 L1515.5995,617.5368 L1452.6555,617.5368 z"
162d9c5d08b7a2d5,Zone02.svg,Z02,GLASS,C-B,4th FLOOR,Square/Other,2139.3828000000003,631.0107499999999,"M2123.8928,617.5368 L2154.8728,617.5368 L2154.8728,644.4847 L2123.8928,644.4847 z"
f112ac7d84e60bc8,Zone02.svg,Z02,GLASS,C-B,4th FLOOR,Horizontal,2091.43725,631.0107499999999,"M2059.9653,644.4847 L2122.9092,644.4847 L2122.9092,617.5368 L2059.9653,617.5368 z"
82d069c55ff265aa,Zone02.svg,Z02,GLASS,C-B,4th FLOOR,Horizontal,2028.37045,631.0107499999999,"M1997.7592,617.5368 L2058.9817,617.5368 L2058.9817,644.4847 L1997.7592,644.4847 z"
3bdcdd43b43c6cc4,Zone02.svg,Z02,GLASS,C-B,4th FLOOR,Horizontal,2251.2556,631.0107499999999,"M2219.7837,644.4847 L2282.7275,644.4847 L2282.7275,617.5368 L2219.7837,617.5368 z"
243ac08c55f47a70,Zone02.svg,Z02,GLASS,C-B,4th FLOOR,Horizontal,2187.3282,631.0107499999999,"M2218.8,617.5368 L2155.8564,617.5368 L2155.8564,644.4847 L2218.8,644.4847 z"
c9c79c71659c4e98,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Square/Other,1755.8187,631.0107499999999,"M1740.3286,644.4847 L1771.3088,644.4847 L1771.3088,617.5368 L1740.3286,617.5368 z"
9c01915c1953b94f,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Square/Other,1914.77655,631.0107499999999,"M1900.147,644.4847 L1929.4061,644.4847 L1929.4061,617.5368 L1900.147,617.5368 z"
9a4d62a7103446ab,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Square/Other,1372.2547,631.0107499999999,"M1356.7646,644.4847 L1387.7448,644.4847 L1387.7448,617.5368 L1356.7646,617.5368 z"
c37421b1d2b55076,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1707.87325,631.0107499999999,"M1676.4014,644.4847 L1739.3451,644.4847 L1739.3451,617.5368 L1676.4014,617.5368 z"
caca1324d456c404,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Horizontal,1867.69155,631.0107499999999,"M1836.2196,644.4847 L1899.1635,644.4847 L1899.1635,617.5368 L1836.2196,617.5368 z"
e15fdcdbbdef795f,Zone02.svg,Z02,GLASS,D-C,4th FLOOR,Square/Other,1914.77655,631.0107499999999,"M1929.4061,644.4847 L1900.147,644.4847 L1900.147,617.5368 L1929.4061,617.5368 z"
4d5c6f84dd22ef42,Zone02.svg,Z02,GLASS,B-A,4th FLOOR,Horizontal,2411.9344499999997,631.0107499999999,"M2381.3232,617.5368 L2442.5457,617.5368 L2442.5457,644.4847 L2381.3232,644.4847 z"
dd2bdd994e89e645,Zone02.svg,Z02,GLASS,B-A,4th FLOOR,Horizontal,2475.00135,631.0107499999999,"M2443.5293,644.4847 L2506.4734,644.4847 L2506.4734,617.5368 L2443.5293,617.5368 z"
ac6c432bdca58986,Zone02.svg,Z02,GLASS,B-A,4th FLOOR,Square/Other,2522.6817499999997,631.0107499999999,"M2507.4568,617.5368 L2537.9067,617.5368 L2537.9067,644.4847 L2507.4568,644.4847 z"
c3392f96c53e8976,Zone02.svg,Z02,GLASS,B-A,4th FLOOR,Square/Other,2556.27305,631.0107499999999,"M2542.1455,617.5368 L2570.4006,617.5368 L2570.4006,644.4847 L2542.1455,644.4847 z"
46623c6c9fb0a7a8,Zone02.svg,Z02,GLASS,B-A,4th FLOOR,Horizontal,2667.8032999999996,631.0107499999999,"M2636.3315,617.5368 L2699.2751,617.5368 L2699.2751,644.4847 L2636.3315,644.4847 z"
97b23d6bc485f02a,Zone02.svg,Z02,GLASS,B-A,4th FLOOR,Square/Other,2715.39675,631.0107499999999,"M2700.2588,617.5368 L2730.5347,617.5368 L2730.5347,644.4847 L2700.2588,644.4847 z"
657f428b73b78717,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Horizontal,1324.30915,631.0107499999999,"M1292.8372,644.4847 L1355.7811,644.4847 L1355.7811,617.5368 L1292.8372,617.5368 z"
06014cc96756e748,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Horizontal,1261.2423,631.0107499999999,"M1230.631,644.4847 L1291.8536,644.4847 L1291.8536,617.5368 L1230.631,617.5368 z"
6c3769c4d3755086,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Square/Other,1531.21245,631.0107499999999,"M1545.8419,644.4847 L1516.583,644.4847 L1516.583,617.5368 L1545.8419,617.5368 z"
c5bf56d26aaca233,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Horizontal,1420.2001500000001,631.0107499999999,"M1451.672,617.5368 L1388.7283,617.5368 L1388.7283,644.4847 L1451.672,644.4847 z"
e2c087ec86599a0c,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Horizontal,1484.1275,631.0107499999999,"M1452.6555,644.4847 L1515.5995,644.4847 L1515.5995,617.5368 L1452.6555,617.5368 z"
2607ad6d7712864d,Zone02.svg,Z02,GLASS,E-D,4th FLOOR,Horizontal,1261.2423,631.0107499999999,"M1230.631,617.5368 L1291.8536,617.5368 L1291.8536,644.4847 L1230.631,644.4847 z"
